,label,tweet,clean_teks
3107,1,"kalo gua sih karna trauma. gua sering digodain banci dijalan, tangan gua pernah dipegang dia, tytyd gua hampir dipegang, pas distasiun lg anter mantan gua pulang dulu ada banci godain ngajak nganu dikosan wanjay",sih trauma digodain banci jalan tangan pegang tytyd pegang pas stasiun anter mantan pulang banci godain ajak nganu dikosan wanjay
3108,0,[USERNAME] [USERNAME] Ini Negara Hukum. Hkm hrs menjadi panglima. Jika ada yg tdk spendapat dgn apa yg dsampaikn Polri lakukan upaya hukum drpd hny nyinyir saja.,negara hukum hkm panglima spendapat dsampaikn polri laku upaya hukum nyinyir
3109,3,"intinya, aku sayang kamu nih aku kasih tontonan biar makin sayang sama aku. wkwkwk aku nemu nih di yutup tadi. wkwkwkwkwk Sekali lagi happy mensive ya",inti sayang nih kasih tonton biar sayang wkwkwk temu nih yutup wkwkwkwkwk senang mensive ya
3110,4,"Jujur gue gapernah ngomong ama ini orang, trs tb2 jd closefriend nya dia di ig, dan setiap malam gue menyaksikan dia lg mabok-mabok ria bersama teman-temannya. Aku kudu piye.",jujur bicara orang tb closefriend nya ig malam saksi mabokmabok ria temantemannya kudu
3111,3,"Kata orang, semakin lama umur suatu hubungan maka perasaan itu akan memudar Kok aku malah sebaliknya ya.. kayak semakin lama malah semakin jatuh cinta sama dia~ huhuhu I love you Diddy",orang umur hubung asa pudar ya jatuh cinta huhuhu i cinta diddy
3112,3,"Karena cinta pahit berubah menjadi manis,karena cinta tembaga berubah menjadi emas.Karena cinta ampas berubah jd sari murni,karena cinta pedih menjadi obat.",cinta pahit ubah maniskarena cinta tembaga ubah emaskarena cinta ampas ubah sari murnikarena cinta pedih obat
3113,3,Karena Cinta Yang Sesungguhnya Berasal dari Hati.. Di Rasakan Oleh Hati.. Di Ungkapkan Lewat Hati Yang Di Terjemahkan Ke Dalam Setiap Bait Bait Puisi..,cinta sungguh asal hati rasa hati ungkap hati terjemah bait bait puisi
3114,0,"Yoi, munafik sdh paling bener. Ga ada dalam sejarah para bangsat penjual agama bisa dengan jujur mengakui fakta dilapangan, semua diputarbalikan , susah kl minum kencing onta kebanyakan gt lah.",ya munafik sejarah bangsat jual agama jujur aku fakta lapang diputarbalikan susah minum kencing onta banyak
3115,0,"diatas langit masih ada langit tp bagi saya kepentingan politik luar negri hrs pragmatis mendukung kepentingan domestik bkn sekedar sentimen. Negara donor terbesar Palestina US , kmn Turki dan Arab? Kenyataan yg hrs anda pelajari",atas langit langit penting politik negeri pragmatis dukung penting domestik dar sentimen negara donor besar palestina us mana turki arab nyata ajar
3116,1,[USERNAME] dikasih minyak tawon gitu perhari nya nanti dibiarin sampe mateng nah kalo udah baru tuh diletusin biar darah kotor nya keluar semua gitu ngeri....,kasih minyak tawon hari nya dibiarin matang tuh diletusin biar darah kotor nya ngeri
3117,2,"hahaha duh nad itu bisa aja sih lo nyampe di serang fans 'kencing aja belom lurus  kaga tau apa dia lo eksoel dari jaman teaser beribu episode itu, jaman masih lengkap",hahaha duh nad sih serang fans kencing lurus eksoel jaman teaser ibu episode jaman lengkap
3118,0,[USERNAME] [USERNAME] Bukan kah pancasila milik semua WNI? Sejak orde baru berkuasa sampai sekarang adakah kedua golongan itu yang menolak azaz tunggal pancasila?,kah pancasila milik wni orde kuasa ada golong tolak azaz tunggal pancasila
3119,1,"[USERNAME] selamat pagi min. Kan saya sudah test, trus ada tulisan selesai, tapi ada lingkaran loading terus di kiri atas. Itu bagaimana ya min? Apa sudah tersimpan hasil test saya? Terima kasih sebelumnya [URL]",selamat pagi min test tulis selesai lingkar loading kiri ya min simpan hasil test terima kasih url
3120,1,"[USERNAME] It claims to be penggantinya pet soc gitulo mas.... tapi yg bikin mencurigakan, update medsos ga jelas dan gak sering, q takut ini cuma hoax",it claims be ganti pet soc gitulo mas bikin curiga update medsos takut hoax
3121,4,"Sebenernya gak pengen ikut-ikutan jadi panitia pemilu, tapi gimana yah ada duitnya sih. Lol Gak juga deng! Hmm lebih ke pengen ngerasain gimana jadi panitia pemilu gitu. Dan baru tau kabar soal kecurangan kotak suara itu benar adanya. Sungguhlah manusia2 ini",ikutikutan panitia milu yah duit sih tertawa deng hmm rasa panitia milu kabar curang kotak suara sungguh manusia
3122,2,"Gela gelaa masih ga nyangka gue bisa nonton [USERNAME] langsung, ini berkat mamang mamang warkop yg selalu menghemat pengeluaran makanku [URL]",gela gelaa sangka nonton langsung berkat mamang mamang warung kopi hemat keluar makan url
3123,4,"Mulai sekarang sering seringin latihan fake smile menjelang lebaran ditanya ""Jadi kakak kapan nikah?"" ""Calonnya mana? Udah ada?"" ""Gak kepengen liat ibu/bapak gendong cucu?"" Hahahahaudah puasa hari ke 19 :))",ringin latih fake smile jelang lebaran kakak nikah calon lihat ibubapak gendong cucu hahahahaudah puasa
3124,3,"Mbak mau bawa barang bapak apa? Baju bapak? Tapi nnt tdk bisa dipake Mbak kalo baju ya. Sarung bapak mau? Sarung aja ya, yg biasa bapak pake ke masjid. Biar kalo kangen bisa dipake. Ibu ambilkan. Bu, semoga bisa ketemu lagi secepatnya ya. Ada cinta bapak di senyum ibu.",mbak bawa barang baju pakai mbak baju ya sarung sarung ya pakai masjid biar kangen pakai ambil bu moga ketemu cepat ya cinta senyum
3125,3,"anyong -! namja romantis itu idaman aku bgt perhatian pastinya sayang bt sama kita , bisa humoris juga sukanya tuh kasih sesuatu , peluk kita itu ajah deh , selamat memilih -!",anyong namja romantis idam perhati pasti sayang bt humoris suka tuh kasih peluk deh selamat pilih
3126,4,"Sampe 4 tahun, udah ganti pacar berkali-kali, udah ganti gebetan berkali-kali, yg terus gue tangisin sampe nggak tidur 3 hari cuma dia doang.. padahal pacaran aja nggak",ganti pacar berkalikali ganti pasang berkalikali tangisin tidur pacar
3127,4,ya alah tolong ingatkan diri sering khilaf ini agar tidak-pernah lupa menyisihkan 0:),ya alah tolong ingat khilaf tidakpernah lupa sisih
3128,2,"Alhamdulillah, dua hari menembus Rp 100 juta. Terimakasih sahabat semua. Semoga segera terpenuhi targetnya, dan Fariz bs segera dioperasi",alhamdulillah tembus rupiah juta terimakasih sahabat moga penuh target fariz operasi
3129,3,"sayang banget sama SM, ya habisnya bisa nemu jaemin. coba kalo dulu jaemin ga di rekrut, mungkin aku tidak bisa menikmati senyumnya yang indah. CIAAAAAAAAA",sayang ya habis temu jaemin coba jaemin rekrut nikmat senyum indah ciaaaaaaaaa
3130,2,"Jumat lalu nonton inih! Selain tertarik settingnya yg di Jogja, aku penasaran stlh baca bahaya laten acak2 rambut di review Kak [USERNAME]  Dan emang bagus banget! Mata sembab gak karuan. Nonton yuk mumpung masih tayang.",jumat nonton inih tarik settingnya jogja penasaran baca bahaya laten acak rambut tinjau kak bagus mata sembab karuan nonton yuk mumpung tayang
3131,0,[USERNAME] saya kecewa dengan akulaku.. udah 4 hari daftar tapi gak di acc.. kata CS suruh pake nomor baru.. masih aja gak di acc.. hari ini saya ganti 3kali nomor masih aja gak di acc.. apakah udah di tutup untuk nasabah baru??,kecewa akulaku daftar acc cs suruh pakai nomor acc ganti kali nomor acc tutup nasabah
3132,4,"Tapi kemaren hs emang benci banget, sekarang lagi kangen. Gegara masuk kamar ada poto dia Sebell Plesbek. Minggu nonton liat meme",kemarin hs benci kangen gegara masuk kamar foto sebell plesbek minggu nonton lihat meme
3133,3,Aa gervan sayang! Jangan lupa buat senyum yah! Biar kamu tambah ganteng terus makin buat aku jatuh cinta ehehe,aa gervan sayang lupa senyum yah biar ganteng jatuh cinta ehehe
3134,0,Kalau berita ini benar.. Sungguh menggelikan sekaligus menjijikkan... Lebih parah merendahkan martabat diri bangsa dan masyarakat Indonesia... Semoga itu Hoax... [USERNAME] [USERNAME] [USERNAME] [USERNAME] [URL] [URL],berita sungguh geli jijik parah rendah martabat bangsa masyarakat indonesia moga hoax url url
3135,4,"Bagaimana bisa ngapain kalo cuman di medsos. Masalahnya, di dunia nyata ndak ada yang peduli, ndak ada yang bertindak melarang mereka. Yang berwenang ndak tahu di mana... [URL]",ngapain medsos dunia nyata peduli tindak larang wenang url
3136,3,"Aku gak bisa ngomong banyak karena mau ngomong apa lagi? Aku udah speechless karena saking sayangnya sama kalian, yaampun. Intinya, aku sayang kalian semua. Judy juga! Aku mau kita semua kedepannya lebih kompak lagi. Aamiin!",bicara bicara speechless saking sayang yaampun inti sayang judy depan kompak amin
3137,1,Hubungan asrama Justin dan Selena membuktikan bahwa pacaran yang putus nyambung itu gak sehat. Takut kebawa sampe setelah nikah makanya JB nikahin cewek lain. Huhu,hubung asrama justin lena bukti pacar putus nyambung sehat takut bawa nikah jb nikahin cewek huhu
3138,4,"Ya Allah Pengen bgt deh waktu itu berhenti berputar. Perasaan makin kesini setiap menit gak kerasa bgt. Tahu-tahu udah sejam aja, pdhal cuma baca-baca artikel di internet doang",ya allah deh henti putar asa kesini menit tahutahu jam bacabaca artikel internet
3139,2,"selamat ulang tahun papi [USERNAME] semoga panjang umur, sehat selalu, berkah barokah, lancar rejeki, dan tentunya segera lulus ""ujian"".. Amiien.. [URL]",selamat ulang papi moga umur sehat berkah barokah lancar rejeki lulus uji amiien url
3140,3,"Selamat sore nona [USERNAME] Kenalkan, saya ucok bambang. Saya utusan Kapten Daren, dateng dari planet yg kaga ke daftar dalam tata surya. Kedatangan saya untuk menawarkan Hati satu rasa.... Cinta. Mau tidak? Wks #Darencintafeyca [URL]",selamat sore nona kenal ucok bambang utus kapten daren planet daftar tata surya datang tawar hati cinta wks darencintafeyca url
3141,4,"Mengapa hidup ini ada yang mengatakan kejam? Mungkin dia menganggap hidup ini sebagai pertarungan juga arena persaingan. Kalau dia berfikir layaknya petani, maka hidup ya seperti bercocok tanam, ia akan merasa diantara harapan & ketakutan",hidup kejam anggap hidup tarung arena saing berfikir layak tani hidup ya cocok tanam harap takut
3142,2,tahu acara yg paling asik? Acara asikahan anak kita nanti [USERNAME] [USERNAME] #IniSahurTIKETCOMHariKe20,acara asik acara asikahan anak inisahurtiketcomharike
3143,4,"Sampai kadang berpikir ""Tuhan gak adil. Aku seharusnya yg berada disana"". Pemikiran seperti ini yang membuat kita sulit mengikhlaskan sesuatu. Namun aku sadar bahwa pemikiran seperti ini keliru. Apakah orang yang berada ditempat itu tidak berjuang dengan keras?",kadang pikir tuhan adil sana pikir sulit ikhlas sadar pikir keliru orang tempat juang keras
3144,0,"semoga kedepannya ga kejadian lagi Barista [USERNAME] Gancit ngeselin. Masa pesen espresso yg harusnya pahit jd manis. Kopi yg kamu jual bukan barang murah loh, jd wajar klo yg dicari kesempurnaan rasa. baru kali ini ada barista kayak gitu.",moga depan jadi barista gancit ngeselin pesan espresso pahit manis kopi jual barang murah loh wajar cari sempurna kali barista
3145,0,[USERNAME] [USERNAME] Tetangganya lebih responsif ms. Walaupun tetap aja masalahnya ga diperbaiki. Yang penting pelanggan merasa dipedulikan dulu.,tetangga responsif mas baik langgan peduli
3146,3,"suka sama sifat protective-nya, bawelnya, manjanya, terus dia yg sayang banget sama Nako, cemburuan as always wkwk tapi ndapapa daddy Nako selalu sayang daddy kok ehehe",suka sifat protectivenya bawel manja sayang nako cemburu as wkwk ndapapa daddy nako sayang daddy ehehe
3147,0,"Katanya sebelum lambat 6 bln bisa perpanjang sim dimana aja, sy ke mobil sim ga bisa. Mana harus keluar kota lg. Kemarin sebelum lebaran selalu ga kebagian kuota . ???? [USERNAME]",lambat panjang sim mana mobil sim kota kemarin lebaran bagi kuota
3148,2,"Hari ini aku begitu menikmati sendiriku dengan maraton drakor. Dan ""about time"" ini mengajariku gimana caranya di sisa hidup kalian bisa menghargai bagian bagian terkecil yang sering kalian tidak sadari telah kalian acuhkan. Orang yang kalian sayang contohnya :)",nikmat sendiri maraton drakor about ajar sisa hidup harga kecil sadar acuh orang sayang contoh
3149,1,"/rlt/ kenapa ya gue kalo ga sengaja kontak mata sama orang (cowo) asing yang ngeliatin gue mulu, langsung gue sinisin, muka jutek, sebenarnya takut diliatin gitu. gue di cap cewe sombong ga sih?:(",rlt ya sengaja kontak mata orang cowok asing langsung sinisin muka jutek takut diliatin cap cewek sombong sih
3150,3," Jika ingat diriMu, hati ini plong gitu ku akan mempetahankan dirimu dalam rasaku karena kau adalah........... Sejatiku...!!! penuh cinta",diri hati plong ku tahan diri rasa sejati penuh cinta
3151,3,Jadi demen sama oppa ini huhuhuhu,suka oppa huhuhuhu
3152,1,Mau nonton tp deg2an takut ga sama kaya imajinasi waktu baca ini,nonton degan takut kaya imajinasi baca
3153,3,"Sosok jyoti itu apa? Knp gua bisa jadi secret admire lu? I like your ""typing"",bener kata orang klo lagi bucin apa aja di sukain. Tapi serius gua suka ngestalk lu karna typing lu ke orang orang",sosok jyoti rahasia admire i like your typingbener orang budak cinta sukain serius suka ngestalk typing orang orang
3154,4,"[USERNAME] Min, akhir2 ini kualitas sinyal internet telkomsel di tempat saya, desa mlaran, kec. Gebang, kab. Purworejo kok menurun ya? Yg tadinya 4G jadi H+. Jadi mau browsing buka sosmed lelet sekali. Kasus ini juga dialami sama tetangga saya. Mohon info",min kualitas sinyal internet telkomsel desa mlaran kec gebang kab purworejo turun ya h browsing buka sosmed lelet alami tetangga mohon informasi
3155,2,"Banyak yg bilang "" kmu itu udah jdi guru jiwa keibuan lelaki mana yg gag mau coba ya meskipun materimu gag seberapa tp banyak yg kagum "" tersenyum dan billang allhmdulillah ternyata dekat dengan banyak anak kecil dapat berpengaruh positif dalam diri kita [URL]",bilang guru jiwa ibu lelaki coba ya materi kagum senyum billang allhmdulillah anak pengaruh positif url
3156,4,makasih deh get well soon kaocha ) ngantuk capai pegel mual pusing muak pft:'&,terimakasih deh get well soon kaocha ngantuk capai pegal mual pusing muak pft
3157,4,"Bapak Kos liat sinetron di ruang tengah. Bule dateng terus bilang ""Nangis-nangis terus, kenapa Indonesia bikin film nangis-nangis terus"" emmm kenapa kira2?",kos lihat sinetron ruang bule bilang nangisnangis indonesia bikin film nangisnangis emmm
3158,0,"Gatau anjyr muak gue belajar bisnis internasional, pemasaran internasional, perekonomian internasional. Dear bapak dosen, kmrn bapak bilang mau bahas pariwisata di ekopembangunan biar santai. Sampai uas bapak nggak bahas bahas. Enek gue denger pdb, gini ratio, dan kawan-kawannya",anjyr muak ajar bisnis internasional pasar internasional ekonomi internasional dear dosen kemarin bilang bahas pariwisata ekopembangunan biar santai uas bahas bahas enek dengar pdb ratio kawankawannya
3159,3,"Dibalik kecemburuan,terselip rasa kasih sayang yg dalam. Maka dr itu,cemburu diperlukan dlm setiap hubungan,tetapi tetap dlm kadar yg wajar tentunya:)",balik kecemburuanterselip kasih sayang itucemburu hubungantetapi kadar wajar
3160,0,"Btw sepanjang JL. Jakarta bahaya banget ya, banyak jalan berlubang, apakabar nih dinas PU Malang? Diem diem baee #kotamalang #savejalanraya #Malang",bicara bicara jalan jakarta bahaya ya jalan lubang apakabar nih dinas pu malang diam diam baee kotamalang savejalanraya malang
3161,0,"please min [USERNAME] jaringan wifi telkom kok lemot sekali. Padahal masih serumah cuma beda lantai aja atas sama bawah, kenapa signalnya ngilang2 mulu",mohon min jaring wifi telkom lot rumah beda lantai sinyal hilang
3162,2,Baru dengerin dengan seksama lagu nge hits di Tik tok. 'Aisyah jatuh cinta pada Jamila'? (Bener gitu?) Ets jan lupa *dua jari dua jari = empat jari,dengerin seksama lagu nge hits tik tok aisyah jatuh cinta jamila ets jan lupa jari jari jari
3163,0,Ada orang yang niat banget bikin akun gaib cuma buat memaki dan memarahi orang lain. Marah kok melalui akun gaib!!,orang niat bikin akun gaib maki parah orang marah akun gaib
3164,0,saya ganteng tidak-suka mati saja kamu,ganteng tidaksuka mati
3165,2,"Alhamdulillah Kembali ke kota pahlawan dlm rangka mendampingi teman2 peserta diklat , Smg mndapatkan inspirasi yg trbaik sbg bekal fase kediklatan berikutnya....",alhamdulillah kota pahlawan rangka damping teman serta diklat moga mndapatkan inspirasi baik bekal fase kediklatan
3166,0,"Orang-orang yg tiap abis beli bedak, baju, skincare, aksesoris, paketan udah sampe, dll. Beli apapun wes. Emang kenapa sih harus di bikin status di wa / instastory?",orangorang habis beli bedak baju skincare aksesoris paket lain beli apa sih bikin status instastory
3167,0,"[USERNAME] min gimana nih yg sesi pertam waktunya hampir habis tapi belum bisa login sama sekali dari tadi? Apakah ada penjadwalan ulang untuk tesnya, kan kesalahan dari server bukan pelamar",min nih sesi tam habis login jadwal ulang tes salah server lamar
3168,1,"4. Takut Takut, nanti kalo diputusin gimana? Kalo diselingkuhin gimana? Kalo diporotin gimana? Kalo malah diajak ke KUA gimana? Gimanaaa? GIMANAA??! Ya pokok nya banyak lah ketakutan ketakutan lainnya.",takut takut diputusin diselingkuhin diporotin ajak kua gimanaaa gimanaa ya pokok nya takut takut
